COUNTY,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
31089,68711,0.026715357,0.002298851,0.000000000,0.024179620
31091,69152,1.000000000,1.000000000,1.000000000,1.000000000
31093,68882,0.025759577,0.009009009,0.023809524,0.024605103
31093,68872,0.089828269,0.013513514,0.023809524,0.083839611
31093,68864,0.017173052,0.004504505,0.000000000,0.016099635
31093,68873,0.532364597,0.896396396,0.738095238,0.559538275
31093,68803,0.000660502,0.000000000,0.000000000,0.000607533
31093,68835,0.088177015,0.031531532,0.047619048,0.083839611
31093,68838,0.050198151,0.013513514,0.023809524,0.047387606
31093,68801,0.000330251,0.000000000,0.000000000,0.000303767
31093,68875,0.000990753,0.000000000,0.000000000,0.000911300
31093,68831,0.130779392,0.031531532,0.119047619,0.123936817
31093,68824,0.008916777,0.000000000,0.000000000,0.008201701
31093,68820,0.050198151,0.000000000,0.023809524,0.046476306
31093,68817,0.004623514,0.000000000,0.000000000,0.004252734
31095,68338,0.024428684,0.005291005,0.010416667,0.022424667
31095,68341,0.003152088,0.000000000,0.000000000,0.002803083
31095,68429,0.019963226,0.021164021,0.020833333,0.020088764
31095,68352,0.737588652,0.888888889,0.864583333,0.753795842
31095,68310,0.000262674,0.000000000,0.000000000,0.000233590
31095,68350,0.031520883,0.002645503,0.031250000,0.028965195
31095,68453,0.001313370,0.000000000,0.000000000,0.001167951
31095,68342,0.057525611,0.010582011,0.010416667,0.052324223
31095,68303,0.002101392,0.000000000,0.000000000,0.001868722
31095,68424,0.055161545,0.015873016,0.041666667,0.051389862
31095,68440,0.024428684,0.042328042,0.000000000,0.025461341
31095,68377,0.040977147,0.013227513,0.020833333,0.038075216
31095,68464,0.001576044,0.000000000,0.000000000,0.001401542
31097,68450,0.559690672,0.638554217,0.785714286,0.567000912
31097,68329,0.120347994,0.277108434,0.047619048,0.124886053
31097,68443,0.204446593,0.060240964,0.119047619,0.197356427
31097,68332,0.035282745,0.000000000,0.023809524,0.033728350
31097,68324,0.000483325,0.000000000,0.000000000,0.000455789
31097,68348,0.079748671,0.024096386,0.023809524,0.076572470
31099,68847,0.041573393,0.049180328,0.059701493,0.042466550
31099,68956,0.010233451,0.004098361,0.000000000,0.009598604
31099,68845,0.038055644,0.004098361,0.029850746,0.035485748
31099,68981,0.004157339,0.000000000,0.000000000,0.003781268
31099,68947,0.040614007,0.012295082,0.014925373,0.038103549
31099,68840,0.004157339,0.000000000,0.000000000,0.003781268
31099,68924,0.162456028,0.127049180,0.119402985,0.159104130
31099,68932,0.038375440,0.012295082,0.000000000,0.035776614
31099,68945,0.027822194,0.012295082,0.014925373,0.026468877
31099,68959,0.576910777,0.729508197,0.686567164,0.589877836
31099,68982,0.055644388,0.049180328,0.074626866,0.055555556
31101,69127,0.104831933,0.063786008,0.062500000,0.100223964
31101,69153,0.682773109,0.899176955,0.892857143,0.706793580
31101,69122,0.005462185,0.000000000,0.000000000,0.004852557
31101,69146,0.039705882,0.010288066,0.008928571,0.036394177
31101,69147,0.063025210,0.010288066,0.008928571,0.057110862
31101,69144,0.007352941,0.000000000,0.008928571,0.006718925
31101,69155,0.096638655,0.016460905,0.017857143,0.087719298
31101,69121,0.000210084,0.000000000,0.000000000,0.000186637
31103,68778,0.871060172,1.000000000,0.500000000,0.871148459
31103,68753,0.128939828,0.000000000,0.500000000,0.128851541
31105,69133,0.065922382,0.010869565,0.045454545,0.058479532
31105,69145,0.878787879,0.985507246,0.924242424,0.893387314
31105,69128,0.055289740,0.003623188,0.030303030,0.048133153
31107,68769,0.000393623,0.000000000,0.000000000,0.000368868
31107,68760,0.179098603,0.180672269,0.339805825,0.182220583
31107,68764,0.020665223,0.000000000,0.000000000,0.019365548
31107,68783,0.120842354,0.084033613,0.097087379,0.118775360
31107,68773,0.000787247,0.000000000,0.000000000,0.000737735
31107,68789,0.020271600,0.029411765,0.000000000,0.020287717
31107,68730,0.166305845,0.029411765,0.252427184,0.161932866
31107,68786,0.102735682,0.021008403,0.048543689,0.098118775
31107,68724,0.009250148,0.008403361,0.009708738,0.009221689
31107,68718,0.199763826,0.172268908,0.194174757,0.198450756
31107,68729,0.179885849,0.474789916,0.058252427,0.190520103
31109,68438,0.000515325,0.000000000,0.000116239,0.000452021
31109,68003,0.000022405,0.000000000,0.000000000,0.000019372
31109,68336,0.001292048,0.000161799,0.000116239,0.001136510
31109,68404,0.003913485,0.000970795,0.009880274,0.004010074
31109,68508,0.040217781,0.136963029,0.126351273,0.052725042
31109,68522,0.034481986,0.020305801,0.020690457,0.032584270
31109,68527,0.003764115,0.000323598,0.000116239,0.003286840
31109,68588,0.000000000,0.000404498,0.000116239,0.000038745
31109,68465,0.000082153,0.000000000,0.000000000,0.000071032
31109,68514,0.000672163,0.001294394,0.000348716,0.000703862
31109,68360,0.000029874,0.000000000,0.000000000,0.000025830
31109,68502,0.090898907,0.074589435,0.182262002,0.094672608
31109,68430,0.004735018,0.002103390,0.001162385,0.004326488
31109,68512,0.040942224,0.032036243,0.032663025,0.039771406
31109,68368,0.001538507,0.000161799,0.000116239,0.001349606
31109,68462,0.011531338,0.005662972,0.004882018,0.010693530
31109,68402,0.003368286,0.000404498,0.000116239,0.002951053
31109,68333,0.001852184,0.000566297,0.000000000,0.001646649
31109,68583,0.000000000,0.000080900,0.000000000,0.000006457
31109,68501,0.012330465,0.055092630,0.000116239,0.015065220
31109,68528,0.021329987,0.019739503,0.016505870,0.020935038
31109,68520,0.004690207,0.001537092,0.000813670,0.004223169
31109,68503,0.050591504,0.033492436,0.072765314,0.050458479
31109,68516,0.133155583,0.089555861,0.081715681,0.126817771
31109,68419,0.000784191,0.000485398,0.000116239,0.000723234
31109,68017,0.000881281,0.000080900,0.000116239,0.000774893
31109,68531,0.000336082,0.000080900,0.000116239,0.000303500
31109,68347,0.000029874,0.000000000,0.000000000,0.000025830
31109,68339,0.004593117,0.000080900,0.000697431,0.004016531
31109,68065,0.001023182,0.000000000,0.000000000,0.000884670
31109,68507,0.048985780,0.041582396,0.033011740,0.047507426
31109,68517,0.001456354,0.002022490,0.000697431,0.001459383
31109,68317,0.005235407,0.000808996,0.000813670,0.004636446
31109,68542,0.004652865,0.031955343,0.000232477,0.006586594
31109,68428,0.004496027,0.001294394,0.000697431,0.004029446
31109,68366,0.000336082,0.000000000,0.000000000,0.000290585
31109,68423,0.000238991,0.000000000,0.000000000,0.000206638
31109,68532,0.001680409,0.000000000,0.000116239,0.001459383
31109,68524,0.015765968,0.013024836,0.002789725,0.014826295
31109,68504,0.064639720,0.088908664,0.122864117,0.069811443
31109,68505,0.061592579,0.063748888,0.026502383,0.059815317
31109,68510,0.073377845,0.092144648,0.088922469,0.075739378
31109,68523,0.004167414,0.000889896,0.000116239,0.003680744
31109,68529,0.002091175,0.009788852,0.000232477,0.002602351
31109,68331,0.000007468,0.000000000,0.000000000,0.000006457
31109,68301,0.000918623,0.000161799,0.000000000,0.000807181
31109,68521,0.105432575,0.062939892,0.075671277,0.100387447
31109,68506,0.101668459,0.101771701,0.081018249,0.100529511
31109,68526,0.018484495,0.009141655,0.005811926,0.017034741
31109,68372,0.008977117,0.002184289,0.002092293,0.008052434
31109,68358,0.003442971,0.000728096,0.001278624,0.003106031
31109,68461,0.002748402,0.000728096,0.005230733,0.002725042
31111,69165,0.035947895,0.007009346,0.012552301,0.032382346
31111,69038,0.003354391,0.000934579,0.000000000,0.003023653
31111,69120,0.001677196,0.000000000,0.000000000,0.001463058
31111,69101,0.785542573,0.657943925,0.960251046,0.776298464
31111,69039,0.000838598,0.000000000,0.000000000,0.000731529
31111,69103,0.060994018,0.242990654,0.002092050,0.078614972
31111,69123,0.022306703,0.004672897,0.002092050,0.019995123
31111,69025,0.001174037,0.000934579,0.000000000,0.001121678
31111,69029,0.003969363,0.000000000,0.000000000,0.003462570
31111,69151,0.015038855,0.059345794,0.008368201,0.019507437
31111,69143,0.031866719,0.003271028,0.000000000,0.028139478
31111,69169,0.017498742,0.018224299,0.004184100,0.017264082
31111,69132,0.002795326,0.000934579,0.000000000,0.002535967
31111,69163,0.003913457,0.000467290,0.000000000,0.003462570
31111,69170,0.009448203,0.003271028,0.010460251,0.008827115
31111,69138,0.003633924,0.000000000,0.000000000,0.003169959
31113,69163,1.000000000,1.000000000,1.000000000,1.000000000
31115,68879,0.440433213,0.833333333,1.000000000,0.450704225
31115,68823,0.559566787,0.166666667,0.000000000,0.549295775
31117,69167,0.822033898,1.000000000,1.000000000,0.825726141
31117,69165,0.177966102,0.000000000,0.000000000,0.174273859
31119,68642,0.001682591,0.000495786,0.000000000,0.001468726
31119,68752,0.018869058,0.005453644,0.000000000,0.016459863
31119,68702,0.041884502,0.227069906,0.002759890,0.058647759
31119,68644,0.002343609,0.000000000,0.000000000,0.001975184
31119,68781,0.025599423,0.004957858,0.005519779,0.022385414
31119,68701,0.762574365,0.710956867,0.947562098,0.767485439
31119,68758,0.024397572,0.005453644,0.014719411,0.021929602
31119,68748,0.079562526,0.027268220,0.021159154,0.071005318
31119,68715,0.043086353,0.018344075,0.008279669,0.038642694
31121,68826,0.491608013,0.807432432,0.830769231,0.520098644
31121,68640,0.000541419,0.000000000,0.000000000,0.000493218
31121,68816,0.021386031,0.020270270,0.000000000,0.020961776
31121,68864,0.113968598,0.097972973,0.030769231,0.111467324
31121,68663,0.093936113,0.020270270,0.092307692,0.088532676
31121,68628,0.120465620,0.023648649,0.030769231,0.111960543
31121,68872,0.023010287,0.013513514,0.000000000,0.021948212
31121,68801,0.084190579,0.006756757,0.015384615,0.077435265
31121,68827,0.050893341,0.010135135,0.000000000,0.047102343
31123,69334,0.405004634,0.035714286,0.400000000,0.400271985
31123,69131,0.000463392,0.000000000,0.000000000,0.000453309
31123,69125,0.095458758,0.071428571,0.050000000,0.094741614
31123,69336,0.482391103,0.892857143,0.450000000,0.487307344
31123,69331,0.016682113,0.000000000,0.050000000,0.016772439
31123,69353,0.000000000,0.000000000,0.050000000,0.000453309
31125,68623,0.052127022,0.027027027,0.090909091,0.051834595
31125,68640,0.381066507,0.270270270,0.272727273,0.377984857
31125,68663,0.002995806,0.000000000,0.000000000,0.002912056
31125,68638,0.563810665,0.702702703,0.636363636,0.567268492
31127,68320,0.055456172,0.006711409,0.021739130,0.050747863
31127,68414,0.042933810,0.003355705,0.021739130,0.039262821
31127,68376,0.000894454,0.000000000,0.000000000,0.000801282
31127,68421,0.067978533,0.013422819,0.043478261,0.063034188
31127,68379,0.011627907,0.010067114,0.010869565,0.011485043
31127,68305,0.667262970,0.946308725,0.891304348,0.694978632
31127,68378,0.101967800,0.006711409,0.010869565,0.092147436
31127,68321,0.051878354,0.013422819,0.000000000,0.047542735
31129,68961,0.168267032,0.048888889,0.142857143,0.156846810
31129,68974,0.039323274,0.017777778,0.020408163,0.036976839
31129,68964,0.032464563,0.013333333,0.020408163,0.030475416
31129,68957,0.085048011,0.048888889,0.020408163,0.080455100
31129,68943,0.057155921,0.022222222,0.020408163,0.053230394
31129,68978,0.617741198,0.848888889,0.775510204,0.642015441
31131,68382,0.003166300,0.000000000,0.004901961,0.002985446
31131,68324,0.018860132,0.015761821,0.004901961,0.018285856
31131,68347,0.023265419,0.003502627,0.000000000,0.021271302
31131,68461,0.000825991,0.000000000,0.000000000,0.000746361
31131,68448,0.028221366,0.000000000,0.004901961,0.025625078
31131,68346,0.028772026,0.008756567,0.000000000,0.026620226
31131,68417,0.018860132,0.003502627,0.004901961,0.017415101
31131,68455,0.002202643,0.001751313,0.000000000,0.002114691
31131,68317,0.001514317,0.000000000,0.000000000,0.001368329
31131,68454,0.042676211,0.005253940,0.009803922,0.039183978
31131,68446,0.173595815,0.068301226,0.093137255,0.164075134
31131,68307,0.006607930,0.001751313,0.000000000,0.006095285
31131,68410,0.535930617,0.865148862,0.833333333,0.566861550
31131,68329,0.007433921,0.005253940,0.004901961,0.007214828
31131,68443,0.000825991,0.000000000,0.000000000,0.000746361
31131,68413,0.002477974,0.000000000,0.000000000,0.002239084
31131,68418,0.065803965,0.017513135,0.024509804,0.061326036
31131,68379,0.000825991,0.000000000,0.000000000,0.000746361
31131,68344,0.030424009,0.003502627,0.014705882,0.028112949
31131,68301,0.006057269,0.000000000,0.000000000,0.005473318
31131,68421,0.001514317,0.000000000,0.000000000,0.001368329
31131,68320,0.000137665,0.000000000,0.000000000,0.000124394
31133,68420,0.496433666,0.323529412,0.583333333,0.493093923
31133,68380,0.055634807,0.147058824,0.000000000,0.057320442
31133,68345,0.079172611,0.117647059,0.000000000,0.079419890
31133,68381,0.002139800,0.000000000,0.000000000,0.002071823
31133,68323,0.104136947,0.117647059,0.250000000,0.105662983
31133,68441,0.094151213,0.088235294,0.083333333,0.093922652
31133,68447,0.168330956,0.205882353,0.083333333,0.168508287
31135,69150,0.195758564,0.080536913,0.000000000,0.181687094
31135,69140,0.640293638,0.879194631,0.750000000,0.666906994
31135,69134,0.123164763,0.040268456,0.166666667,0.114635905
31135,69153,0.002446982,0.000000000,0.000000000,0.002162942
31135,69168,0.038336052,0.000000000,0.083333333,0.034607066
31137,68940,0.039482343,0.004608295,0.021739130,0.036055350
31137,68923,0.011844703,0.002304147,0.000000000,0.010719158
31137,68949,0.730862031,0.940092166,0.847826087,0.751705321
31137,68845,0.002851503,0.000000000,0.000000000,0.002533619
31137,68836,0.020837903,0.009216590,0.000000000,0.019294485
31137,68958,0.070629524,0.002304147,0.050724638,0.064314948
31137,68924,0.003948234,0.000000000,0.000000000,0.003508088
31137,68982,0.006799737,0.000000000,0.000000000,0.006041707
31137,68863,0.006799737,0.000000000,0.000000000,0.006041707
31137,68927,0.105944286,0.041474654,0.079710145,0.099785617
31139,68769,0.252483928,0.111702128,0.031746032,0.241491968
31139,68771,0.032437171,0.015957447,0.000000000,0.031037299
31139,68781,0.002337814,0.005319149,0.000000000,0.002450313
31139,68701,0.075394506,0.127659574,0.111111111,0.078682276
31139,68738,0.000000000,0.000000000,0.015873016,0.000272257
31139,68752,0.001168907,0.000000000,0.000000000,0.001089028
31139,68747,0.022793688,0.000000000,0.000000000,0.021236047
31139,68767,0.412916423,0.675531915,0.746031746,0.432071876
31139,68786,0.002922268,0.000000000,0.000000000,0.002722570
31139,68765,0.197545295,0.063829787,0.095238095,0.188946365
31141,68634,0.000000000,0.000000000,0.001912046,0.000055810
31141,68631,0.012591882,0.000000000,0.001912046,0.011050340
31141,68644,0.020773410,0.000571429,0.000000000,0.018193995
31141,68653,0.023010547,0.005142857,0.003824092,0.020705436
31141,68643,0.005113455,0.001142857,0.000000000,0.004576404
31141,68640,0.003068073,0.001142857,0.000000000,0.002790490
31141,68660,0.004474273,0.002857143,0.000000000,0.004185735
31141,68601,0.799680409,0.721142857,0.984703633,0.797410425
31141,68758,0.009459891,0.001142857,0.000000000,0.008371470
31141,68642,0.050111857,0.006857143,0.001912046,0.044480411
31141,68647,0.019814637,0.005142857,0.001912046,0.017859136
31141,68602,0.051773730,0.254857143,0.003824092,0.070208729
31141,68748,0.000127836,0.000000000,0.000000000,0.000111620
31143,68662,0.223964616,0.128205128,0.174603175,0.218597675
31143,68601,0.029754725,0.000000000,0.000000000,0.027746532
31143,68666,0.336550060,0.264957265,0.222222222,0.330708661
31143,68654,0.136710897,0.068376068,0.428571429,0.140607424
31143,68651,0.273019702,0.538461538,0.174603175,0.282339708
31145,69001,0.877866972,0.964062500,0.969879518,0.889532958
31145,69026,0.013952599,0.006250000,0.006024096,0.012918185
31145,69034,0.067087156,0.014062500,0.012048193,0.059953627
31145,69036,0.010894495,0.007812500,0.006024096,0.010433919
31145,69020,0.030198777,0.007812500,0.006024096,0.027161312
31147,68457,0.037922705,0.002717391,0.010989011,0.034572733
31147,68442,0.024879227,0.013586957,0.010989011,0.023700805
31147,68437,0.018357488,0.002717391,0.010989011,0.016960209
31147,68355,0.632850242,0.880434783,0.769230769,0.655359861
31147,68337,0.043961353,0.005434783,0.010989011,0.040226136
31147,68433,0.036231884,0.010869565,0.010989011,0.033702979
31147,68431,0.037922705,0.010869565,0.010989011,0.035225049
31147,68376,0.167874396,0.073369565,0.164835165,0.160252229
31149,68714,0.837281153,0.695652174,0.800000000,0.833665339
31149,68759,0.162718847,0.304347826,0.200000000,0.166334661
31151,68343,0.059923999,0.002475248,0.004672897,0.055227882
31151,68445,0.006138556,0.000000000,0.009345794,0.005898123
31151,68341,0.053493131,0.014851485,0.014018692,0.050268097
31151,68424,0.000292312,0.000000000,0.000000000,0.000268097
31151,68333,0.599678457,0.752475248,0.831775701,0.614611260
31151,68453,0.017538731,0.004950495,0.009345794,0.016621984
31151,68464,0.032885121,0.002475248,0.009345794,0.030563003
31151,68359,0.096609179,0.175742574,0.065420561,0.100000000
31151,68465,0.133440514,0.047029703,0.056074766,0.126541555
31153,68136,0.090844991,0.029645842,0.026771654,0.084385626
31153,68056,0.000000000,0.000000000,0.000629921,0.000025280
31153,68113,0.003624210,0.082968563,0.011653543,0.008987145
31153,68046,0.156489734,0.213489853,0.114645669,0.158431610
31153,68059,0.015836530,0.012733784,0.006614173,0.015269298
31153,68138,0.067915162,0.103859928,0.060787402,0.069912657
31153,68147,0.058043773,0.023477915,0.022362205,0.054415836
31153,68157,0.028344991,0.003382411,0.015433071,0.026240946
31153,68069,0.000465366,0.000000000,0.000629921,0.000442405
31153,68133,0.065757559,0.017906884,0.023307087,0.061013993
31153,68028,0.069663809,0.081575806,0.048818898,0.069584013
31153,68123,0.173665952,0.092319936,0.198425197,0.169491740
31153,68005,0.156080776,0.202546757,0.256692913,0.163070545
31153,68128,0.113267148,0.136092320,0.213228346,0.118728907
31155,68041,0.044170404,0.042179262,0.022388060,0.043455980
31155,68066,0.272982063,0.543057996,0.440298507,0.293327867
31155,68033,0.018946188,0.014059754,0.011194030,0.018448294
31155,68003,0.226569507,0.268892794,0.291044776,0.230808650
31155,68073,0.077466368,0.028119508,0.018656716,0.072973250
31155,68025,0.077017937,0.024604569,0.055970149,0.073383212
31155,68070,0.026457399,0.014059754,0.007462687,0.025212668
31155,68065,0.058408072,0.012302285,0.070895522,0.056062314
31155,68017,0.062668161,0.005272408,0.007462687,0.057804653
31155,68018,0.023766816,0.019332162,0.003731343,0.022957876
31155,68648,0.024887892,0.000000000,0.041044776,0.023880291
31155,68036,0.000336323,0.000000000,0.000000000,0.000307472
31155,68064,0.009641256,0.005272408,0.011194030,0.009429128
31155,68040,0.013004484,0.000000000,0.003731343,0.011991391
31155,68042,0.006053812,0.008787346,0.003731343,0.006149431
31155,68050,0.023430493,0.014059754,0.007462687,0.022445424
31155,68015,0.034192825,0.000000000,0.003731343,0.031362099
31157,69357,0.097402213,0.070083682,0.035000000,0.092782443
31157,69361,0.493342801,0.675209205,0.690000000,0.517335531
31157,69356,0.037931239,0.003138075,0.001666667,0.033383133
31157,69341,0.299011776,0.223326360,0.258333333,0.290299315
31157,69355,0.000000000,0.000000000,0.001666667,0.000051517
31157,69352,0.019231907,0.006276151,0.001666667,0.017412807
31157,69334,0.008462039,0.000000000,0.000000000,0.007366957
31157,69358,0.044618025,0.021966527,0.011666667,0.041368296
31159,68405,0.186019808,0.152854512,0.186046512,0.183715273
31159,68669,0.000574135,0.000000000,0.000000000,0.000512098
31159,68343,0.001578872,0.001841621,0.000000000,0.001536295
31159,68364,0.000287068,0.000000000,0.003322259,0.000384074
31159,68460,0.000717669,0.000000000,0.000000000,0.000640123
31159,68434,0.546720253,0.749539595,0.757475083,0.568941237
31159,68423,0.046935553,0.007366483,0.016611296,0.043016259
31159,68314,0.016506387,0.001841621,0.003322259,0.014978876
31159,68360,0.035022248,0.005524862,0.003322259,0.031750096
31159,68367,0.004306014,0.000000000,0.000000000,0.003840737
31159,68439,0.021099469,0.003683241,0.003322259,0.019203687
31159,68528,0.000287068,0.000000000,0.000000000,0.000256049
31159,68330,0.000574135,0.000000000,0.003322259,0.000640123
31159,68428,0.002153007,0.000000000,0.000000000,0.001920369
31159,68313,0.056982919,0.022099448,0.013289037,0.052874152
31159,68456,0.065451414,0.055248619,0.009966777,0.062604020
31159,68359,0.006171953,0.000000000,0.000000000,0.005505057
31159,68065,0.003588345,0.000000000,0.000000000,0.003200615
31159,68339,0.005023683,0.000000000,0.000000000,0.004480860
31161,69340,0.000518135,0.000000000,0.000000000,0.000467508
31161,69360,0.123316062,0.050847458,0.156250000,0.117812062
31161,69343,0.686010363,0.898305085,0.812500000,0.705469846
31161,69365,0.000000000,0.005649718,0.000000000,0.000467508
31161,69347,0.182901554,0.033898305,0.031250000,0.168302945
31161,69335,0.007253886,0.011299435,0.000000000,0.007480131
31163,68844,0.042632760,0.120000000,0.153846154,0.045090909
31163,68869,0.012715034,0.000000000,0.000000000,0.012363636
31163,68817,0.069558714,0.000000000,0.076923077,0.068363636
31163,68853,0.618548990,0.720000000,0.615384615,0.620363636
31163,68866,0.000747943,0.000000000,0.000000000,0.000727273
31163,68871,0.071802543,0.040000000,0.076923077,0.071272727
31163,68852,0.161555722,0.120000000,0.076923077,0.160000000
31163,68815,0.022438295,0.000000000,0.000000000,0.021818182
31165,69354,0.017578125,0.000000000,0.000000000,0.017077799
31165,69361,0.029296875,0.000000000,0.000000000,0.028462998
31165,69339,0.150390625,0.066666667,0.000000000,0.148007590
31165,69301,0.017578125,0.000000000,0.000000000,0.017077799
31165,69357,0.107421875,0.266666667,0.000000000,0.111954459
31165,69348,0.009765625,0.000000000,0.000000000,0.009487666
31165,69358,0.349609375,0.200000000,0.000000000,0.345351044
31165,69346,0.318359375,0.466666667,0.000000000,0.322580645
31167,68779,0.421255295,0.303030303,0.300000000,0.418867925
31167,68748,0.006931074,0.000000000,0.000000000,0.006792453
31167,68641,0.027339238,0.060606061,0.000000000,0.027547170
31167,68629,0.024643820,0.030303030,0.000000000,0.024528302
31167,68631,0.004620716,0.000000000,0.000000000,0.004528302
31167,68701,0.340777821,0.393939394,0.200000000,0.340377358
31167,68643,0.014247208,0.030303030,0.000000000,0.014339623
31167,68768,0.160184829,0.181818182,0.500000000,0.163018868
31169,68322,0.041263158,0.019379845,0.034482759,0.039068370
31169,68327,0.040842105,0.054263566,0.034482759,0.042073629
31169,68335,0.090526316,0.034883721,0.034482759,0.084522915
31169,68325,0.057684211,0.007751938,0.068965517,0.052967693
31169,68375,0.019368421,0.007751938,0.034482759,0.018407213
31169,68303,0.074526316,0.000000000,0.034482759,0.066867017
31169,68429,0.000421053,0.000000000,0.000000000,0.000375657
31169,68370,0.439157895,0.720930233,0.655172414,0.468820436
31169,68362,0.000000000,0.000000000,0.034482759,0.000375657
31169,68326,0.080000000,0.062015504,0.034482759,0.077761082
31169,68315,0.031157895,0.031007752,0.000000000,0.030803907
31169,68340,0.125052632,0.062015504,0.034482759,0.117956424
31171,69166,0.819819820,0.882352941,0.600000000,0.819718310
31171,69161,0.108108108,0.000000000,0.200000000,0.104225352
31171,69142,0.072072072,0.117647059,0.200000000,0.076056338
31173,68055,0.100700525,0.047619048,0.047619048,0.097925311
31173,68038,0.005253940,0.000000000,0.000000000,0.004979253
31173,68733,0.035901926,0.023809524,0.000000000,0.034854772
31173,68067,0.177758319,0.071428571,0.047619048,0.171784232
31173,68071,0.124343257,0.095238095,0.238095238,0.125311203
31173,68047,0.380910683,0.619047619,0.476190476,0.390871369
31173,68062,0.112084063,0.023809524,0.000000000,0.107053942
31173,68039,0.063047285,0.119047619,0.190476190,0.067219917
31175,68859,0.090527298,0.012244898,0.047619048,0.081599347
31175,68815,0.097060196,0.016326531,0.047619048,0.087719298
31175,68862,0.780214652,0.959183673,0.888888889,0.800897593
31175,68837,0.032197853,0.012244898,0.015873016,0.029783762
31177,68122,0.011592859,0.005050505,0.066265060,0.013086265
31177,68152,0.014375145,0.005050505,0.000000000,0.013295645
31177,68007,0.006260144,0.058922559,0.000000000,0.009317420
31177,68025,0.000463714,0.000000000,0.000000000,0.000418760
31177,68008,0.619406446,0.808080808,0.762048193,0.636097152
31177,68142,0.013099930,0.003367003,0.000000000,0.012039363
31177,68002,0.109784373,0.031986532,0.075301205,0.103747906
31177,68029,0.039415720,0.006734007,0.009036145,0.036327471
31177,68112,0.006492001,0.000000000,0.000000000,0.005862647
31177,68064,0.000231857,0.000000000,0.000000000,0.000209380
31177,68044,0.012752145,0.006734007,0.006024096,0.012144054
31177,68031,0.005448644,0.005050505,0.000000000,0.005234506
31177,68068,0.005912358,0.018518519,0.000000000,0.006490787
31177,68034,0.040111291,0.008417508,0.006024096,0.036955611
31177,68023,0.114653374,0.042087542,0.075301205,0.108773032
31179,68723,0.045502367,0.006451613,0.013513514,0.041070605
31179,68787,0.711730668,0.961290323,0.927927928,0.740655284
31179,68768,0.001315097,0.000000000,0.000000000,0.001153669
31179,68791,0.002104156,0.000000000,0.000000000,0.001845870
31179,68740,0.064439769,0.006451613,0.004504505,0.057221966
31179,68784,0.079431878,0.009677419,0.040540541,0.072450392
31179,68745,0.002104156,0.000000000,0.000000000,0.001845870
31179,68047,0.006312467,0.003225806,0.000000000,0.005768343
31179,68790,0.071804314,0.009677419,0.013513514,0.064374712
31179,68771,0.015255129,0.003225806,0.000000000,0.013613290
31181,68970,0.486438679,0.899408284,0.774193548,0.527953586
31181,68930,0.301886792,0.076923077,0.129032258,0.279008439
31181,68942,0.129127358,0.005917160,0.032258065,0.116561181
31181,68928,0.057783019,0.005917160,0.064516129,0.053270042
31181,68952,0.024764151,0.011834320,0.000000000,0.023206751
31183,68735,0.023890785,0.000000000,0.000000000,0.023333333
31183,68665,0.017064846,0.000000000,0.000000000,0.016666667
31183,68637,0.631399317,1.000000000,0.400000000,0.630000000
31183,68622,0.324232082,0.000000000,0.600000000,0.326666667
31183,68636,0.003412969,0.000000000,0.000000000,0.003333333
31185,68365,0.000346141,0.000000000,0.000000000,0.000295421
31185,68367,0.017999308,0.003134796,0.011299435,0.016248154
31185,68654,0.005192108,0.000000000,0.000000000,0.004431315
31185,68354,0.003115265,0.000000000,0.000000000,0.002658789
31185,68467,0.763239875,0.916927900,0.533898305,0.765731167
31185,68371,0.049844237,0.034482759,0.418079096,0.067651403
31185,68351,0.005192108,0.000000000,0.000000000,0.004431315
31185,68316,0.022152994,0.000000000,0.002824859,0.019054653
31185,68843,0.000865351,0.000000000,0.000000000,0.000738552
31185,68979,0.000692281,0.000000000,0.000000000,0.000590842
31185,68319,0.034094843,0.009404389,0.002824859,0.030132939
31185,68460,0.063689858,0.028213166,0.022598870,0.058197932
31185,68666,0.001038422,0.000000000,0.000000000,0.000886263
31185,68401,0.032537210,0.007836991,0.008474576,0.028951256
32001,89496,0.000000000,0.000816993,0.000000000,0.000059301
32001,89408,0.003464588,0.007352941,0.001587302,0.003676689
32001,89407,0.203344660,0.225490196,0.006349206,0.197592362
32001,89406,0.793190752,0.766339869,0.992063492,0.798671648
32003,89074,0.023448173,0.020650011,0.011200197,0.022675304
32003,89034,0.001505315,0.000053062,0.000024670,0.001292119
32003,89086,0.002338137,0.000919744,0.000740101,0.002124057
32003,89148,0.021332716,0.014096838,0.009325274,0.020092017
32003,89180,0.001288202,0.004227283,0.000049340,0.001556437
32003,89138,0.006835154,0.000035375,0.001159492,0.005885367
32003,89126,0.002114344,0.003847004,0.000049340,0.002221037
32003,89137,0.001123419,0.003802786,0.000049340,0.001370083
32003,89077,0.000840616,0.001671457,0.000049340,0.000899444
32003,89006,0.001487500,0.003431351,0.000049340,0.001641057
32003,89163,0.000000000,0.000000000,0.000024670,0.000000951
32003,89155,0.000000000,0.000017687,0.000000000,0.000001902
32003,89154,0.000000000,0.000008844,0.000000000,0.000000951
32003,89121,0.029469432,0.024700420,0.026594301,0.028845907
32003,89123,0.027123502,0.028361707,0.010262736,0.026606805
32003,89118,0.010161988,0.040203405,0.027556433,0.014062130
32003,89124,0.001161275,0.000459872,0.000419391,0.001057274
